Timestamp_Unix,Fecha_Hora,ID_Nodo,Temp_Sonda_C,Hum_Tierra_Pct,Temp_Amb_C,Hum_Amb_Pct,Raw_Sonda,Raw_Tierra,Raw_AmbT,Raw_AmbH,Paquete_Num
1778590708,2026-05-12 12:58:28,1,19.0,81.69,25.42,18.27,326,736,512,269,738
1778591008,2026-05-12 13:03:28,1,19.0,82.7,25.26,22.4,329,741,513,295,739
1778591308,2026-05-12 13:08:28,1,19.0,81.06,24.7,19.86,329,725,505,281,740
1778591608,2026-05-12 13:13:28,1,19.0,80.98,24.14,19.02,329,725,504,275,741
1778591908,2026-05-12 13:18:28,1,19.0,81.6,24.22,21.22,329,731,503,288,742
1778592208,2026-05-12 13:23:28,1,19.0,82.75,24.59,19.44,327,743,508,276,743
1778592508,2026-05-12 13:28:28,1,19.0,81.12,24.49,21.35,328,728,506,288,744
1778592808,2026-05-12 13:33:28,1,19.0,81.68,24.24,20.23,328,731,506,278,745
1778593108,2026-05-12 13:38:28,1,19.0,80.91,24.58,21.67,327,723,506,290,746
1778593408,2026-05-12 13:43:28,1,19.0,82.56,24.15,19.94,330,739,502,279,747
1778593708,2026-05-12 13:48:28,1,19.0,81.88,25.1,20.62,327,730,510,283,748
1778594008,2026-05-12 13:53:28,1,19.0,81.58,24.43,21.67,327,731,504,290,749
1778594308,2026-05-12 13:58:28,1,19.0,82.37,24.07,20.28,327,735,502,281,750
1778594608,2026-05-12 14:03:28,1,19.0,82.34,24.07,21.23,328,738,501,288,751
1778594908,2026-05-12 14:08:28,1,19.0,82.25,24.6,23.66,328,737,505,300,752
1778595208,2026-05-12 14:13:28,1,19.0,81.81,24.23,25.64,328,733,503,314,753
1778595508,2026-05-12 14:18:28,1,19.0,82.21,24.07,22.16,328,738,505,292,754
1778595808,2026-05-12 14:23:28,1,19.0,81.73,24.24,25.3,328,732,502,309,755
1778596108,2026-05-12 14:28:28,1,19.0,81.69,23.68,24.19,328,731,499,304,756
1778596408,2026-05-12 14:33:28,1,19.0,81.32,23.82,24.4,327,728,498,306,757
1778596708,2026-05-12 14:38:28,1,19.0,82.0,23.74,23.49,327,734,499,300,758
1778597008,2026-05-12 14:43:28,1,19.0,81.9,23.49,26.09,329,736,497,316,759
1778597308,2026-05-12 14:48:28,1,19.0,81.56,23.34,26.09,327,728,499,316,760
1778597608,2026-05-12 14:53:28,1,19.0,82.54,23.31,27.12,327,739,497,326,761
1778597908,2026-05-12 14:58:28,1,19.0,81.95,23.69,27.65,329,735,500,324,762
1778598208,2026-05-12 15:03:28,1,19.0,82.31,23.98,29.31,329,740,501,335,763
1778598508,2026-05-12 15:08:28,1,19.0,81.53,23.32,28.62,329,729,498,330,764
1778598808,2026-05-12 15:13:28,1,19.0,81.34,23.14,27.78,331,728,496,326,765
1778599108,2026-05-12 15:18:28,1,19.0,81.84,23.41,28.64,330,736,501,329,766
1778599408,2026-05-12 15:23:28,1,19.0,82.37,23.55,31.76,327,736,498,350,767
1778599708,2026-05-12 15:28:28,1,19.0,81.75,23.85,29.58,326,734,501,338,768
1778600008,2026-05-12 15:33:28,1,19.0,81.38,23.04,30.4,327,733,494,343,769
1778600308,2026-05-12 15:38:28,1,19.0,81.89,23.21,31.01,328,733,497,343,770
1778600608,2026-05-12 15:43:28,1,19.0,81.61,22.77,30.15,326,733,490,341,771
1778600908,2026-05-12 15:48:28,1,19.0,82.59,22.65,32.93,330,741,490,361,772
1778601208,2026-05-12 15:53:28,1,19.0,82.03,23.11,31.93,330,735,495,350,773
1778601508,2026-05-12 15:58:28,1,19.0,80.94,22.24,31.9,326,726,485,351,774
1778601808,2026-05-12 16:03:28,1,19.0,80.12,22.67,33.58,327,722,491,362,775
1778602108,2026-05-12 16:08:28,1,19.0,81.73,22.52,32.88,329,731,489,358,776
1778602408,2026-05-12 16:13:28,1,19.0,81.32,22.47,33.02,331,726,488,358,777
1778602708,2026-05-12 16:18:28,1,19.0,80.2,22.57,32.78,327,722,490,355,778
1778603008,2026-05-12 16:23:28,1,19.0,80.6,23.27,35.54,327,723,498,372,779
1778603308,2026-05-12 16:28:28,1,19.0,80.68,22.81,33.43,327,723,491,360,780
1778603608,2026-05-12 16:33:28,1,19.0,79.42,22.08,33.54,325,717,487,359,781
1778603908,2026-05-12 16:38:28,1,19.0,80.57,22.72,35.25,329,723,490,375,782
1778604208,2026-05-12 16:43:28,1,19.0,80.16,22.41,37.3,328,718,487,384,783
1778604508,2026-05-12 16:48:28,1,19.0,80.82,22.13,33.89,326,725,488,363,784
1778604808,2026-05-12 16:53:28,1,19.0,80.53,22.07,37.49,327,728,485,383,785
1778605108,2026-05-12 16:58:28,1,19.0,80.33,21.87,35.02,329,724,483,369,786
1778605408,2026-05-12 17:03:28,1,19.0,80.56,21.96,41.25,333,725,487,408,787
1778605708,2026-05-12 17:08:28,1,19.0,79.26,21.62,34.08,327,713,482,361,788
1778606008,2026-05-12 17:13:28,1,19.0,79.53,22.27,36.42,330,716,488,378,789
1778606308,2026-05-12 17:18:28,1,19.0,79.7,21.69,38.61,326,714,483,391,790
1778606608,2026-05-12 17:23:28,1,19.0,78.49,21.75,38.73,331,709,484,391,791
1778606908,2026-05-12 17:28:28,1,19.0,79.97,21.7,39.21,331,722,482,395,792
1778607208,2026-05-12 17:33:28,1,19.0,78.99,21.65,37.9,327,712,480,387,793
1778607508,2026-05-12 17:38:28,1,19.0,79.78,21.6,37.42,326,717,481,384,794
1778607808,2026-05-12 17:43:28,1,19.0,79.53,21.17,37.64,329,716,481,386,795
1778608108,2026-05-12 17:48:28,1,19.0,78.52,21.18,38.98,328,708,479,392,796
1778608408,2026-05-12 17:53:28,1,19.0,78.8,22.03,43.44,329,709,489,422,797
1778608708,2026-05-12 17:58:28,1,19.0,78.86,21.14,35.94,332,709,480,374,798
1778609008,2026-05-12 18:03:28,1,19.0,76.96,21.27,39.3,327,692,478,396,799
1778609308,2026-05-12 18:08:28,1,19.0,79.03,21.87,38.55,329,714,483,390,800
1778609608,2026-05-12 18:13:28,1,19.0,78.65,20.12,38.96,327,710,469,390,801
1778609908,2026-05-12 18:18:28,1,19.0,78.48,20.84,41.09,328,705,477,406,802
1778610208,2026-05-12 18:23:28,1,19.0,77.8,21.06,39.61,328,701,479,399,803
1778610508,2026-05-12 18:28:28,1,19.0,77.22,20.73,40.65,330,699,476,401,804
1778610808,2026-05-12 18:33:28,1,19.0,77.58,19.99,39.29,327,701,470,397,805
1778611108,2026-05-12 18:38:28,1,19.0,77.86,20.14,40.45,329,705,472,403,806
1778611408,2026-05-12 18:43:28,1,19.0,77.38,20.08,42.52,328,701,472,414,807
1778611708,2026-05-12 18:48:28,1,19.0,77.48,20.23,39.4,328,699,471,396,808
1778612008,2026-05-12 18:53:28,1,19.0,77.83,20.47,39.98,328,702,474,398,809
1778612308,2026-05-12 18:58:28,1,19.0,78.02,20.18,42.12,327,707,469,412,810
1778612608,2026-05-12 19:03:28,1,19.0,77.22,19.94,43.65,329,699,472,422,811
1778612908,2026-05-12 19:08:28,1,19.0,78.0,19.97,44.61,326,704,469,427,812
1778613208,2026-05-12 19:13:28,1,19.0,76.46,19.86,40.65,324,696,469,404,813
1778613508,2026-05-12 19:18:28,1,19.0,76.97,19.73,41.86,327,695,467,409,814
1778613808,2026-05-12 19:23:28,1,19.0,76.72,19.41,39.93,326,696,462,398,815
1778614108,2026-05-12 19:28:28,1,19.0,77.35,19.45,41.92,329,701,463,411,816
1778614408,2026-05-12 19:33:28,1,19.0,75.97,19.8,43.87,327,692,470,422,817
1778614708,2026-05-12 19:38:28,1,19.0,76.39,20.27,43.0,331,695,473,418,818
1778615008,2026-05-12 19:43:28,1,19.0,76.15,19.46,40.85,331,690,465,403,819
1778615308,2026-05-12 19:48:28,1,19.0,76.48,19.68,44.29,326,693,467,427,820
1778615608,2026-05-12 19:53:28,1,19.0,77.18,19.97,42.57,328,697,469,415,821
1778615908,2026-05-12 19:58:28,1,19.0,76.56,19.72,43.68,328,693,467,420,822
1778616208,2026-05-12 20:03:28,1,19.0,77.1,19.36,41.1,326,699,465,406,823
1778616508,2026-05-12 20:08:28,1,19.0,76.36,19.44,40.18,328,694,464,400,824
1778616808,2026-05-12 20:13:28,1,19.0,76.07,19.58,43.65,327,689,465,419,825
1778617108,2026-05-12 20:18:28,1,19.0,76.2,17.89,41.07,329,690,454,405,826
1778617408,2026-05-12 20:23:28,1,19.0,76.34,18.84,40.5,326,693,460,404,827
1778617708,2026-05-12 20:28:28,1,19.0,75.98,19.46,40.89,326,687,466,406,828
1778618008,2026-05-12 20:33:28,1,19.0,76.09,19.16,39.92,326,693,463,399,829
1778618308,2026-05-12 20:38:28,1,19.0,77.53,19.07,41.82,329,699,463,410,830
1778618608,2026-05-12 20:43:28,1,19.0,77.08,18.64,41.01,326,698,462,404,831
1778618908,2026-05-12 20:48:28,1,19.0,75.98,19.57,41.11,328,688,467,406,832
1778619208,2026-05-12 20:53:28,1,19.0,75.33,18.74,40.84,333,688,462,404,833
1778619508,2026-05-12 20:58:28,1,19.0,76.44,18.61,37.72,330,691,458,386,834
1778619808,2026-05-12 21:03:28,1,19.0,76.71,19.17,40.83,328,694,462,407,835
1778620108,2026-05-12 21:08:28,1,19.0,77.27,18.43,40.8,328,701,457,405,836
1778620408,2026-05-12 21:13:28,1,19.0,75.87,18.89,39.58,328,689,459,396,837
1778620708,2026-05-12 21:18:28,1,19.0,76.93,19.02,40.37,330,696,461,401,838
1778621008,2026-05-12 21:23:28,1,19.0,76.62,18.39,40.74,329,694,457,406,839
1778621308,2026-05-12 21:28:28,1,19.0,76.4,18.62,36.42,328,695,457,377,840
1778621608,2026-05-12 21:33:28,1,19.0,76.19,18.92,39.02,329,691,461,393,841
1778621908,2026-05-12 21:38:28,1,19.0,76.04,18.23,39.45,324,691,455,395,842
1778622208,2026-05-12 21:43:28,1,19.0,76.15,18.28,39.87,327,690,454,398,843
1778622508,2026-05-12 21:48:28,1,19.0,76.28,18.51,37.03,328,689,458,381,844
1778622808,2026-05-12 21:53:28,1,19.0,76.23,18.27,38.5,327,695,454,388,845
1778623108,2026-05-12 21:58:28,1,19.0,77.91,18.31,38.37,329,702,456,390,846
1778623408,2026-05-12 22:03:28,1,19.0,77.42,18.33,37.65,328,701,453,383,847
1778623708,2026-05-12 22:08:28,1,19.0,77.11,17.72,37.33,325,701,452,381,848
1778624008,2026-05-12 22:13:28,1,19.0,76.82,17.24,32.8,330,699,447,357,849
1778624308,2026-05-12 22:18:28,1,19.0,77.2,18.76,35.04,329,699,457,369,850
1778624608,2026-05-12 22:23:28,1,19.0,78.11,17.75,35.05,332,703,450,371,851
1778624908,2026-05-12 22:28:28,1,19.0,76.53,18.25,35.14,330,692,457,371,852
1778625208,2026-05-12 22:33:28,1,19.0,77.4,18.33,33.02,329,698,458,357,853
1778625508,2026-05-12 22:38:28,1,19.0,78.51,18.45,34.4,326,710,458,366,854
1778625808,2026-05-12 22:43:28,1,19.0,78.27,18.11,33.43,326,704,456,361,855
1778626108,2026-05-12 22:48:28,1,19.0,78.65,18.06,36.37,331,714,458,375,856
1778626408,2026-05-12 22:53:28,1,19.0,77.91,17.74,31.4,328,703,452,346,857
1778626708,2026-05-12 22:58:28,1,19.0,77.67,17.9,28.91,329,703,452,333,858
1778627008,2026-05-12 23:03:28,1,19.0,78.07,18.38,31.84,326,703,458,350,859
1778627308,2026-05-12 23:08:28,1,19.0,78.27,18.09,32.33,330,706,454,354,860
1778627608,2026-05-12 23:13:28,1,19.0,77.37,17.65,31.78,330,699,448,352,861
1778627908,2026-05-12 23:18:28,1,19.0,78.36,18.41,30.52,326,708,457,342,862
1778628208,2026-05-12 23:23:28,1,19.0,78.29,17.68,30.56,330,706,449,345,863
1778628508,2026-05-12 23:28:28,1,19.0,78.56,18.58,31.65,326,709,459,347,864
1778628808,2026-05-12 23:33:28,1,19.0,78.01,18.94,31.53,328,704,459,348,865
1778629108,2026-05-12 23:38:28,1,19.0,78.52,18.11,28.25,327,707,457,329,866
1778629408,2026-05-12 23:43:28,1,19.0,78.73,17.3,27.84,327,708,448,327,867
1778629708,2026-05-12 23:48:28,1,19.0,79.44,18.1,28.13,330,715,455,329,868
1778630008,2026-05-12 23:53:28,1,19.0,79.39,18.45,27.38,327,715,457,324,869
1778630308,2026-05-12 23:58:28,1,19.0,79.08,18.75,25.36,327,715,461,309,870
1778630608,2026-05-13 00:03:28,1,19.0,78.17,17.96,26.13,327,707,452,315,871
1778630908,2026-05-13 00:08:28,1,19.0,79.17,18.64,28.62,329,716,459,330,872
1778631208,2026-05-13 00:13:28,1,19.0,80.56,18.11,24.68,330,725,453,307,873
1778631508,2026-05-13 00:18:28,1,19.0,79.35,17.97,26.56,328,715,455,318,874
1778631808,2026-05-13 00:23:28,1,19.0,78.76,17.47,25.95,330,710,450,315,875
1778632108,2026-05-13 00:28:28,1,19.0,79.89,17.82,27.87,329,716,450,326,876
1778632408,2026-05-13 00:33:28,1,19.0,79.59,18.15,26.63,330,716,455,323,877
1778632708,2026-05-13 00:38:28,1,19.0,79.85,18.91,26.6,330,721,459,317,878
1778633008,2026-05-13 00:43:28,1,19.0,79.43,18.19,22.76,327,713,455,295,879
1778633308,2026-05-13 00:48:28,1,19.0,80.52,18.26,24.25,326,721,455,305,880
1778633608,2026-05-13 00:53:28,1,19.0,79.66,17.6,23.85,331,715,447,303,881
1778633908,2026-05-13 00:58:28,1,19.0,79.55,18.24,24.21,327,718,453,305,882
1778634208,2026-05-13 01:03:28,1,19.0,80.49,18.69,23.72,327,725,460,301,883
1778634508,2026-05-13 01:08:28,1,19.0,79.67,18.95,25.27,329,715,461,312,884
1778634808,2026-05-13 01:13:28,1,19.0,79.96,18.63,23.56,328,719,460,300,885
1778635108,2026-05-13 01:18:28,1,19.0,80.53,18.93,23.37,329,721,459,299,886
1778635408,2026-05-13 01:23:28,1,19.0,79.59,17.75,21.85,329,715,451,290,887
1778635708,2026-05-13 01:28:28,1,19.0,80.68,18.65,21.42,326,722,459,290,888
1778636008,2026-05-13 01:33:28,1,19.0,79.97,17.78,22.23,327,722,450,291,889
1778636308,2026-05-13 01:38:28,1,19.0,79.67,17.76,18.49,330,718,452,270,890
1778636608,2026-05-13 01:43:28,1,19.0,80.93,18.75,20.54,330,727,457,281,891
1778636908,2026-05-13 01:48:28,1,19.0,81.53,18.95,19.18,329,735,460,274,892
1778637208,2026-05-13 01:53:28,1,19.0,80.1,18.57,20.75,327,722,459,284,893
1778637508,2026-05-13 01:58:28,1,19.0,80.52,18.97,21.71,326,725,460,289,894
1778637808,2026-05-13 02:03:28,1,19.0,80.12,18.3,19.78,330,720,455,279,895
1778638108,2026-05-13 02:08:28,1,19.0,80.74,19.7,19.01,328,728,466,275,896
1778638408,2026-05-13 02:13:28,1,19.0,80.98,19.13,21.1,328,724,463,283,897
1778638708,2026-05-13 02:18:28,1,19.0,80.3,19.36,21.01,327,720,466,286,898
1778639008,2026-05-13 02:23:28,1,19.0,79.8,18.52,21.02,328,719,459,285,899
1778639308,2026-05-13 02:28:28,1,19.0,79.68,19.04,19.28,328,717,461,274,900
1778639608,2026-05-13 02:33:28,1,19.0,82.05,18.89,18.95,327,732,460,273,901
1778639908,2026-05-13 02:38:28,1,19.0,80.77,19.51,18.7,328,728,467,273,902
1778640208,2026-05-13 02:43:28,1,19.0,80.79,19.06,18.0,329,724,463,264,903
1778640508,2026-05-13 02:48:28,1,19.0,81.24,19.15,18.0,328,730,462,264,904
1778640808,2026-05-13 02:53:28,1,19.0,81.59,20.1,18.0,328,731,469,268,905
1778641108,2026-05-13 02:58:28,1,19.0,80.44,19.38,18.0,327,719,465,267,906
1778641408,2026-05-13 03:03:28,1,19.0,79.7,18.92,18.0,331,715,462,268,907
1778641708,2026-05-13 03:08:28,1,19.0,79.92,19.49,18.0,328,720,466,267,908
1778642008,2026-05-13 03:13:28,1,19.0,80.84,20.15,18.1,328,723,472,272,909
1778642308,2026-05-13 03:18:28,1,19.0,80.4,19.1,18.0,328,722,465,268,910
1778642608,2026-05-13 03:23:28,1,19.0,80.37,19.31,18.0,329,722,465,269,911
1778642908,2026-05-13 03:28:28,1,19.0,79.9,19.35,18.0,328,718,464,267,912
1778643208,2026-05-13 03:33:28,1,19.0,80.12,19.56,18.0,328,718,465,269,913
1778643508,2026-05-13 03:38:28,1,19.0,80.09,19.74,18.0,328,722,467,269,914
1778643808,2026-05-13 03:43:28,1,19.0,80.6,19.77,19.55,326,722,468,278,915
1778644108,2026-05-13 03:48:28,1,19.0,79.41,19.98,19.7,328,716,470,276,916
1778644408,2026-05-13 03:53:28,1,19.0,79.89,20.73,20.05,330,716,474,279,917
1778644708,2026-05-13 03:58:28,1,19.0,79.38,20.22,18.0,327,714,470,269,918
1778645008,2026-05-13 04:03:28,1,19.0,80.35,20.39,18.0,330,724,474,268,919
1778645308,2026-05-13 04:08:28,1,19.0,78.67,20.82,18.8,330,709,472,275,920
1778645608,2026-05-13 04:13:28,1,19.0,79.94,20.75,19.74,327,719,472,278,921
1778645908,2026-05-13 04:18:28,1,19.0,79.31,20.79,18.0,331,717,479,269,922
1778646208,2026-05-13 04:23:28,1,19.0,78.62,20.92,18.0,328,710,477,270,923
1778646508,2026-05-13 04:28:28,1,19.0,78.98,20.41,18.0,328,714,474,269,924
1778646808,2026-05-13 04:33:28,1,19.0,79.73,20.43,19.84,328,716,473,280,925
1778647108,2026-05-13 04:38:28,1,19.0,78.81,20.65,18.0,328,708,471,270,926
1778647408,2026-05-13 04:43:28,1,19.0,78.67,20.69,20.66,327,716,475,284,927
1778647708,2026-05-13 04:48:28,1,19.0,78.75,20.27,18.72,326,710,470,272,928
1778648008,2026-05-13 04:53:28,1,19.0,78.42,20.91,19.34,327,704,477,276,929
1778648308,2026-05-13 04:58:28,1,19.0,78.35,21.27,21.36,329,710,480,288,930
1778648608,2026-05-13 05:03:28,1,19.0,78.51,20.94,19.28,329,708,479,275,931
1778648908,2026-05-13 05:08:28,1,19.0,77.89,20.77,24.08,327,709,474,303,932
1778649208,2026-05-13 05:13:28,1,19.0,77.21,20.3,20.1,327,698,472,283,933
1778649508,2026-05-13 05:18:28,1,19.0,77.53,21.32,18.6,326,702,479,273,934
1778649808,2026-05-13 05:23:28,1,19.0,76.56,21.6,19.17,328,696,481,271,935
1778650108,2026-05-13 05:28:28,1,19.0,78.39,21.63,20.44,329,706,484,282,936
1778650408,2026-05-13 05:33:28,1,19.0,78.36,21.61,22.04,331,708,484,292,937
1778650708,2026-05-13 05:38:28,1,19.0,76.85,21.18,21.22,330,694,478,288,938
1778651008,2026-05-13 05:43:28,1,19.0,76.52,21.92,21.11,330,694,485,287,939
1778651308,2026-05-13 05:48:28,1,19.0,76.74,20.96,24.62,326,696,475,305,940
1778651608,2026-05-13 05:53:28,1,19.0,77.3,21.29,21.36,327,703,480,286,941
1778651908,2026-05-13 05:58:28,1,19.0,77.11,21.65,23.56,326,701,484,299,942
1778652208,2026-05-13 06:03:28,1,19.0,76.85,22.07,25.07,327,693,482,311,943
1778652508,2026-05-13 06:08:28,1,19.0,75.53,22.22,25.83,327,686,489,315,944
1778652808,2026-05-13 06:13:28,1,19.0,77.53,22.36,25.25,331,700,488,307,945
1778653108,2026-05-13 06:18:28,1,19.0,77.29,21.76,26.38,329,700,485,318,946
1778653408,2026-05-13 06:23:28,1,19.0,75.84,22.03,26.88,328,686,487,318,947
1778653708,2026-05-13 06:28:28,1,19.0,75.77,21.85,25.9,328,690,487,317,948
1778654008,2026-05-13 06:33:28,1,19.0,76.38,22.14,25.65,327,693,487,314,949
1778654308,2026-05-13 06:38:28,1,19.0,75.67,22.24,26.54,328,687,487,319,950
1778654608,2026-05-13 06:43:28,1,19.0,75.61,22.94,27.21,328,690,492,322,951
1778654908,2026-05-13 06:48:28,1,19.0,75.02,22.67,24.61,328,683,491,309,952
1778655208,2026-05-13 06:53:28,1,19.0,75.14,22.98,25.49,325,684,493,313,953
1778655508,2026-05-13 06:58:28,1,19.0,75.92,22.72,28.12,329,695,491,328,954
1778655808,2026-05-13 07:03:28,1,19.0,76.24,23.14,30.19,328,691,494,343,955
1778656108,2026-05-13 07:08:28,1,19.0,74.7,23.22,26.37,327,676,496,316,956
1778656408,2026-05-13 07:13:28,1,19.0,76.0,22.43,31.33,330,690,491,349,957
1778656708,2026-05-13 07:18:28,1,19.0,75.32,23.12,31.12,326,686,492,345,958
1778657008,2026-05-13 07:23:28,1,19.0,76.25,22.82,30.01,329,690,490,341,959
1778657308,2026-05-13 07:28:28,1,19.0,75.82,23.03,29.99,329,690,494,339,960
1778657608,2026-05-13 07:33:28,1,19.0,76.03,22.78,32.88,329,686,491,358,961
1778657908,2026-05-13 07:38:28,1,19.0,75.7,22.9,27.64,327,689,491,326,962
1778658208,2026-05-13 07:43:28,1,19.0,75.86,23.72,30.59,327,687,500,341,963
1778658508,2026-05-13 07:48:28,1,19.0,75.17,23.8,34.56,331,685,500,367,964
1778658808,2026-05-13 07:53:28,1,19.0,74.1,24.35,30.66,328,675,508,346,965
1778659108,2026-05-13 07:58:28,1,19.0,74.4,23.74,30.14,329,676,498,341,966
1778659408,2026-05-13 08:03:28,1,19.0,75.07,23.23,34.18,328,681,495,363,967
1778659708,2026-05-13 08:08:28,1,19.0,75.17,23.44,32.16,327,684,497,350,968
1778660008,2026-05-13 08:13:28,1,19.0,74.58,24.45,33.17,327,676,503,360,969
1778660308,2026-05-13 08:18:28,1,19.0,74.61,23.98,35.48,327,678,502,372,970
1778660608,2026-05-13 08:23:28,1,19.0,74.5,23.15,32.43,328,677,494,353,971
1778660908,2026-05-13 08:28:28,1,19.0,74.47,24.42,35.32,331,677,504,370,972
1778661208,2026-05-13 08:33:28,1,19.0,74.88,24.38,35.32,328,681,505,373,973
1778661508,2026-05-13 08:38:28,1,19.0,74.0,23.84,35.34,328,674,500,375,974
1778661808,2026-05-13 08:43:28,1,19.0,74.48,23.65,34.4,330,679,497,364,975
1778662108,2026-05-13 08:48:28,1,19.0,74.96,24.03,35.05,326,681,500,370,976
1778662408,2026-05-13 08:53:28,1,19.0,74.94,24.35,36.84,329,683,506,381,977
1778662708,2026-05-13 08:58:28,1,19.0,75.09,24.63,34.07,328,678,507,362,978
1778663008,2026-05-13 09:03:28,1,19.0,73.94,24.01,38.15,325,675,502,386,979
1778663308,2026-05-13 09:08:28,1,19.0,74.6,23.91,37.81,328,680,501,385,980
1778663608,2026-05-13 09:13:28,1,19.0,74.81,24.73,37.58,330,680,508,385,981
1778663908,2026-05-13 09:18:28,1,19.0,73.86,23.62,37.42,328,675,499,387,982
1778664208,2026-05-13 09:23:28,1,19.0,74.05,24.94,37.4,327,676,511,384,983
1778664508,2026-05-13 09:28:28,1,19.0,74.1,24.44,39.5,329,674,505,397,984
1778664808,2026-05-13 09:33:28,1,19.0,75.29,24.68,38.6,328,687,507,387,985
1778665108,2026-05-13 09:38:28,1,19.0,74.72,24.86,38.43,331,682,509,391,986
1778665408,2026-05-13 09:43:28,1,19.0,75.45,25.48,39.19,327,687,515,396,987
1778665708,2026-05-13 09:48:28,1,19.0,75.81,24.48,42.12,324,685,506,413,988
1778666008,2026-05-13 09:53:28,1,19.0,75.4,24.85,39.05,329,685,509,394,989
1778666308,2026-05-13 09:58:28,1,19.0,75.72,24.65,40.21,330,689,508,400,990
1778666608,2026-05-13 10:03:28,1,19.0,75.9,24.2,38.45,327,691,503,395,991
1778666908,2026-05-13 10:08:28,1,19.0,74.64,24.38,41.47,329,678,504,409,992
1778667208,2026-05-13 10:13:28,1,19.0,75.87,23.45,40.63,327,689,498,404,993
1778667508,2026-05-13 10:18:28,1,19.0,75.47,24.67,41.8,327,686,508,411,994
1778667808,2026-05-13 10:23:28,1,19.0,75.96,25.16,39.38,328,693,512,395,995
1778668108,2026-05-13 10:28:28,1,19.0,75.12,25.04,42.78,330,683,508,415,996
1778668408,2026-05-13 10:33:28,1,19.0,75.18,24.96,40.53,327,685,509,402,997
1778668708,2026-05-13 10:38:28,1,19.0,76.49,24.04,42.45,329,697,502,412,998
1778669008,2026-05-13 10:43:28,1,19.0,74.52,25.08,41.01,327,680,510,405,999
1778669308,2026-05-13 10:48:28,1,19.0,75.47,24.66,42.76,329,686,503,416,1000
1778669608,2026-05-13 10:53:28,1,19.0,75.47,25.24,41.4,327,685,512,407,1001
1778669908,2026-05-13 10:58:28,1,19.0,76.62,24.25,40.82,326,693,503,405,1002
1778670208,2026-05-13 11:03:28,1,19.0,76.7,25.12,41.76,329,694,508,410,1003
1778670508,2026-05-13 11:08:28,1,19.0,76.71,24.38,42.51,327,697,503,413,1004
1778670808,2026-05-13 11:13:28,1,19.0,76.41,25.29,41.12,327,691,515,408,1005
1778671108,2026-05-13 11:18:28,1,19.0,76.18,25.24,42.78,325,690,509,418,1006
1778671408,2026-05-13 11:23:28,1,19.0,76.31,24.75,40.09,326,691,507,401,1007
1778671708,2026-05-13 11:28:28,1,19.0,76.07,24.67,44.18,329,689,507,424,1008
1778672008,2026-05-13 11:33:28,1,19.0,76.37,25.22,44.17,326,691,511,425,1009
1778672308,2026-05-13 11:38:28,1,19.0,77.5,25.46,42.53,325,702,513,417,1010
1778672608,2026-05-13 11:43:28,1,19.0,76.05,25.54,43.25,325,689,514,419,1011
1778672908,2026-05-13 11:48:28,1,19.0,77.56,25.53,44.15,325,698,514,425,1012
1778673208,2026-05-13 11:53:28,1,19.0,77.45,24.71,41.09,328,702,506,404,1013
1778673508,2026-05-13 11:58:28,1,19.0,76.3,24.79,41.58,329,688,508,410,1014
1778673808,2026-05-13 12:03:28,1,19.0,76.79,24.84,42.09,327,698,507,414,1015
1778674108,2026-05-13 12:08:28,1,19.0,76.67,24.78,42.88,329,692,506,417,1016
1778674408,2026-05-13 12:13:28,1,19.0,76.69,25.31,39.65,328,695,511,396,1017
1778674708,2026-05-13 12:18:28,1,19.0,76.13,25.01,39.17,330,689,509,392,1018
1778675008,2026-05-13 12:23:28,1,19.0,77.58,24.73,39.81,327,703,509,396,1019
1778675308,2026-05-13 12:28:28,1,19.0,76.61,24.76,42.97,326,696,509,420,1020
1778675608,2026-05-13 12:33:28,1,19.0,77.75,25.05,39.15,325,701,509,394,1021
1778675908,2026-05-13 12:38:28,1,19.0,77.42,24.97,40.3,327,705,509,401,1022
1778676208,2026-05-13 12:43:28,1,19.0,77.75,25.12,40.91,328,704,508,403,1023
1778676508,2026-05-13 12:48:28,1,19.0,77.37,24.91,41.89,327,701,509,409,1024
1778676808,2026-05-13 12:53:28,1,19.0,78.31,25.23,41.73,326,709,511,408,1025
1778677108,2026-05-13 12:58:28,1,19.0,78.62,24.3,39.26,331,708,502,394,1026
1778677408,2026-05-13 13:03:28,1,19.0,77.27,24.72,39.67,329,700,506,399,1027
1778677708,2026-05-13 13:08:28,1,19.0,77.91,24.53,40.32,327,699,506,402,1028
1778678008,2026-05-13 13:13:28,1,19.0,79.45,23.89,39.64,328,716,500,396,1029
1778678308,2026-05-13 13:18:28,1,19.0,78.68,24.15,41.16,331,711,504,405,1030
1778678608,2026-05-13 13:23:28,1,19.0,77.02,24.61,37.72,330,698,507,387,1031
1778678908,2026-05-13 13:28:28,1,19.0,79.1,24.95,37.69,328,711,511,385,1032
1778679208,2026-05-13 13:33:28,1,19.0,77.53,24.44,39.73,329,700,506,397,1033
1778679508,2026-05-13 13:38:28,1,19.0,78.29,24.31,36.75,329,707,505,381,1034
1778679808,2026-05-13 13:43:28,1,19.0,78.22,24.13,35.28,331,703,507,371,1035
1778680108,2026-05-13 13:48:28,1,19.0,77.95,24.54,37.11,328,704,503,385,1036
1778680408,2026-05-13 13:53:28,1,19.0,78.64,24.39,35.23,326,712,504,368,1037
